Date,AAPL,AMD,AMZN,CRM,GOOGL,INTC,META,MSFT,NVDA,TSLA
2021-10-21,146.1953582763672,119.33000183105469,171.75050354003906,286.7931823730469,140.91409301757812,51.579429626464844,339.7853698730469,300.1369323730469,22.645353317260742,298.0
2021-10-22,145.42266845703125,119.81999969482422,166.77749633789062,289.5145263671875,136.6241912841797,45.555686950683594,322.62115478515625,298.5916748046875,22.679285049438477,303.2266540527344
2021-10-25,145.37379455566406,122.36000061035156,166.01849365234375,290.86041259765625,136.50552368164062,45.50963592529297,326.6761169433594,297.59686279296875,23.11838150024414,341.6199951171875
2021-10-26,146.0388641357422,122.93000030517578,168.80349731445312,292.03802490234375,138.35426330566406,44.46883010864258,313.87506103515625,299.5091247558594,24.66619110107422,339.4766540527344
2021-10-27,145.57919311523438,122.27999877929688,169.62449645996094,292.07757568359375,145.21591186523438,44.109619140625,310.3070068359375,312.12274169921875,24.40074348449707,345.9533386230469
2021-10-28,149.21743774414062,121.16000366210938,172.32850646972656,295.27398681640625,144.84994506835938,44.28462219238281,314.9783020019531,313.2624816894531,24.889734268188477,359.0133361816406
2021-10-29,146.50831604003906,120.2300033569336,168.6215057373047,296.5703125,147.0319061279297,45.131996154785156,321.5875549316406,320.28387451171875,25.514442443847656,371.3333435058594
2021-11-01,145.686767578125,125.2300033569336,165.90550231933594,299.6083679199219,142.51405334472656,45.63858413696289,327.9582824707031,318.1107482910156,25.773910522460938,402.86334228515625
2021-11-02,146.72344970703125,127.62999725341797,165.6374969482422,299.79638671875,144.43629455566406,45.924110412597656,326.06982421875,321.7421569824219,26.34673500061035,390.6666564941406
2021-11-03,148.16119384765625,130.52999877929688,169.1999969482422,299.737060546875,145.59384155273438,46.41227340698242,329.5882263183594,322.5825500488281,26.54332160949707,404.6199951171875
2021-11-04,147.642822265625,137.5,173.85000610351562,304.83343505859375,147.2518768310547,46.66083526611328,333.7922058105469,324.93914794921875,29.73974609375,409.9700012207031
2021-11-05,148.17172241210938,136.33999633789062,175.94949340820312,304.05157470703125,147.8323974609375,47.22658920288086,339.0399475097656,324.5721130371094,29.690839767456055,407.36334228515625
2021-11-08,147.34896850585938,150.16000366210938,174.44900512695312,306.7334289550781,148.01014709472656,47.81089782714844,336.5453186035156,325.4703063964844,30.740678787231445,387.64666748046875
2021-11-09,147.71141052246094,148.9199981689453,178.81149291992188,306.4860534667969,147.8984375,47.48627471923828,333.315185546875,324.46588134765625,30.593982696533203,341.1666564941406
2021-11-10,144.88076782226562,139.8699951171875,174.1024932861328,296.5505676269531,144.8941650390625,47.07818603515625,325.6325988769531,319.491943359375,29.3984432220459,355.98333740234375
2021-11-11,144.83177185058594,146.00999450683594,173.625,299.8260803222656,144.7680206298828,46.864871978759766,325.73187255859375,321.0661315917969,30.327529907226562,354.5033264160156
2021-11-12,146.9082489013672,147.88999938964844,176.25750732421875,303.4578552246094,147.65957641601562,46.66083526611328,338.8014221191406,325.20953369140625,30.327529907226562,344.47332763671875
2021-11-15,146.91802978515625,146.49000549316406,177.28399658203125,302.3099670410156,147.4351348876953,46.67010498046875,345.43048095703125,324.58184814453125,29.963285446166992,337.7966613769531
